,user,id,created_at,text
119,TimkrTimkrov,865680632118214657,2017-05-19 21:28:40,граждане США в Крыму http://peremogi.livejournal.com/28926288.html?utm_source=twsharing&utm_medium=social … #видео #зрада #весьмирснами
120,USEmbHell,865681110553960448,2017-05-19 21:30:34,"Брифинг НГОУ ГШ ВС РФ генерал-полковника С.Ф. Рудского (28.03.2017)

#видео #политика #экономика #правительствоhttps://www.youtube.com/watch?v=3b_c5SPZfbw …"
121,zvezdanews,865681143756140544,2017-05-19 21:30:42,"Опубликованы первые кадры крупного пожара в Петергофе (СМОТРЕТЬ): http://tvzvezda.ru/news/vstrane_i_mire/content/201705200017-1ffp.htm …
#Петергоф #пожар #fire #Peterhof #видео pic.twitter.com/Vh08YNGlGl"
122,Fedora73Danil,865684246807146496,2017-05-19 21:43:02,"В кабинет  Мюллера  вошел человек в буденовке, кирзовых сапогах,
    с парашютом и... #Анекдот #Шутка #Юмор #Видео #Фото"
123,USEmbHell,865684847033016320,2017-05-19 21:45:25,"Булькающее розово-голубое интернет сообщество против Трампа. Железная логика 30.01.17 ч5

#видео #политикаhttps://www.youtube.com/watch?v=pAZZeDJnIDQ …"
124,video360_club,865688699098583041,2017-05-19 22:00:44,"360 ° (VR) NEWS : Microsoft HoloLens начнут использовать стюардессы!
 https://goo.gl/c9WZDs 
#видео360 #панорамное #видео #VR #VRvideopic.twitter.com/J9r1vYBziA"
125,USEmbHell,865688742220247040,2017-05-19 22:00:54,"""Прогнозы с Вероникой Крашенинниковой"". Выпуск 16.04.2017 г.

#видео #политика #экономика #правительство #религияhttps://www.youtube.com/watch?v=VAeRBIaFQnU …"
126,legendwpdota,865690129805004801,2017-05-19 22:06:25,#видео@legendwp #dota2 #TI7https://vk.cc/6F7Ric 
127,smi1info,865691042833682432,2017-05-19 22:10:03,https://smi1.info/15834-renovaciya-chto-garantiruyut-zhitelyam.html … Реновация: что гарантируют жителям #news #новости #видео #smi1 #СМИ1pic.twitter.com/daMo2FFvCC
128,USEmbHell,865692388400005120,2017-05-19 22:15:23,"С. Михеев. Кому выгоден конфликт Минска и Москвы. Железная логика 03.02.17 ч1

#видео #политика #экономикаhttps://www.youtube.com/watch?v=UsRlzGxZgRM …"
129,USEmbHell,865696184828080128,2017-05-19 22:30:28,"В Бурятии расчеты зенитно-ракетных дивизионов отразили атаку крылатых ракет

#видео #политика #экономикаhttps://www.youtube.com/watch?v=NGqVdJ1CKMs …"
130,5tv,865696996950249478,2017-05-19 22:33:42,"Очевидец снял на камеру как полиция задерживает подростков, пытающихся продать украденный смартфон #Видео на сайте http://www.5-tv.ru/news/128916/ "
131,vahmurka8,865699545837170688,2017-05-19 22:43:50,Молодой http://hrono61.livejournal.com/2616452.html?utm_source=twsharing&utm_medium=social … #видео #животные #медведь
132,USEmbHell,865699933176950785,2017-05-19 22:45:22,"Из Севастополя, с любовью

#видео #политика #экономика #правительство #религия #россияhttps://www.youtube.com/watch?v=nLNTG_mUQuU …"
133,malasha11,865699979976994816,2017-05-19 22:45:33,Убийство в стиле Немцова в Украине поставлено на поток http://matveychev-oleg.livejournal.com/5451447.html?utm_source=twsharing&utm_medium=social … #видео #Украина #криминал #общество
134,Fedora73Danil,865700854065745920,2017-05-19 22:49:02,"Мюллер заходит в кабинет к Штирлицу и застает его в  дурном
    расположении духа.
    - Что... #Анекдот #Шутка #Юмор #Видео #Фото"
135,USEmbHell,865703714014867456,2017-05-19 23:00:24,"Радиотехнические войска отмечают свое 65-летие

#видео #политика #экономика #правительство #религия #россияhttps://www.youtube.com/watch?v=89vKRgjWHgw …"
136,olegivanov196,865705777004204034,2017-05-19 23:08:35,Евгений Колесов про Китай http://olegivanov1966.livejournal.com/3892554.html?utm_source=twsharing&utm_medium=social … #жизнь #общество #личныйопыт #видео #Китай #вмире #экономика #точказрения #история
137,smi1info,865706144798572544,2017-05-19 23:10:03,https://smi1.info/16164-naezd-na-lyudey-na-tayms-skver-voditel-quot-slyshal-golosa-quot.html … Наезд на людей на Таймс-сквер: водитель &quot;слышал голоса&quot; #news #новости #видео #smi1 #СМИ1pic.twitter.com/HAmSolpKDX
138,cindy_aerobika,865707437139034113,2017-05-19 23:15:11,#видео@goldaerobika  /  / Как сделать переднюю затяжку. https://vk.cc/6F85L4 
